root_symbol,expiration_date,strike,put_call,undly_symbol,start_date,end_date,implied_volatility_1545,trade_volume,open_interest,implied_underlying_price_1545,active_underlying_price_1545
SPX,12/20/2014,1300,p,^SPX,12/21/2011,11/6/2014,0.2405,0,29938,1810.63,1810.63
SPX,12/20/2014,1325,c,^SPX,12/21/2011,11/6/2014,0.2759,0,3402,1810.63,1810.63
SPX,12/20/2014,1325,p,^SPX,12/21/2011,11/6/2014,0.236,1,15380,1810.63,1810.63
SPX,12/20/2014,1350,c,^SPX,12/21/2011,11/6/2014,0.2687,0,7833,1810.63,1810.63
SPX,12/20/2014,1350,p,^SPX,12/21/2011,11/6/2014,0.2315,0,28331,1810.63,1810.63
SPX,12/20/2014,1375,c,^SPX,12/21/2011,11/6/2014,0.2616,0,5819,1810.63,1810.63
SPX,12/20/2014,1375,p,^SPX,12/21/2011,11/6/2014,0.2269,0,8681,1810.63,1810.63
SPX,12/20/2014,1400,c,^SPX,12/21/2011,11/6/2014,0.2548,2,20533,1810.63,1810.63
SPX,12/20/2014,1400,p,^SPX,12/21/2011,11/6/2014,0.2236,10,38545,1810.63,1810.63
SPX,12/20/2014,1425,c,^SPX,12/21/2011,11/6/2014,0.2482,0,4812,1810.63,1810.63
SPX,12/20/2014,1425,p,^SPX,12/21/2011,11/6/2014,0.2178,0,21784,1810.63,1810.63
SPX,12/20/2014,1450,c,^SPX,12/21/2011,11/6/2014,0.2418,0,11903,1810.63,1810.63
SPX,12/20/2014,1450,p,^SPX,12/21/2011,11/6/2014,0.2132,0,27163,1810.63,1810.63
SPX,12/20/2014,1475,c,^SPX,12/21/2011,11/6/2014,0.2355,0,1847,1810.63,1810.63
SPX,12/20/2014,1475,p,^SPX,12/21/2011,11/6/2014,0.2088,0,14011,1810.63,1810.63
SPX,12/20/2014,1500,c,^SPX,12/21/2011,11/6/2014,0.229,4,19024,1810.63,1810.63
SPX,12/20/2014,1500,p,^SPX,12/21/2011,11/6/2014,0.2045,0,33027,1810.63,1810.63
SPX,12/20/2014,1525,c,^SPX,12/21/2011,11/6/2014,0.2238,0,2650,1810.63,1810.63
SPX,12/20/2014,1525,p,^SPX,12/21/2011,11/6/2014,0.2,0,10894,1810.63,1810.63
SPX,12/20/2014,1550,c,^SPX,12/21/2011,11/6/2014,0.2179,0,9706,1810.63,1810.63
SPX,12/20/2014,1550,p,^SPX,12/21/2011,11/6/2014,0.1958,5,16586,1810.63,1810.63
SPX,12/20/2014,1575,c,^SPX,12/21/2011,11/6/2014,0.2124,0,2980,1810.63,1810.63
SPX,12/20/2014,1575,p,^SPX,12/21/2011,11/6/2014,0.192,0,3280,1810.63,1810.63
SPX,12/20/2014,1600,c,^SPX,12/21/2011,11/6/2014,0.2069,0,17118,1810.63,1810.63
SPX,12/20/2014,1600,p,^SPX,12/21/2011,11/6/2014,0.1876,414,22591,1810.63,1810.63
SPX,12/20/2014,1625,c,^SPX,12/21/2011,11/6/2014,0.2018,0,5107,1810.63,1810.63
SPX,12/20/2014,1625,p,^SPX,12/21/2011,11/6/2014,0.1832,0,13871,1810.63,1810.63
SPX,12/20/2014,1650,c,^SPX,12/21/2011,11/6/2014,0.1964,0,18020,1810.63,1810.63
SPX,12/20/2014,1650,p,^SPX,12/21/2011,11/6/2014,0.179,5,12330,1810.63,1810.63
SPX,12/20/2014,1675,c,^SPX,4/30/2013,11/6/2014,0.191,0,6862,1810.63,1810.63
SPX,12/20/2014,1675,p,^SPX,4/30/2013,11/6/2014,0.1746,0,8287,1810.63,1810.63
SPX,12/20/2014,1700,c,^SPX,12/21/2011,11/6/2014,0.1859,0,13546,1810.63,1810.63
SPX,12/20/2014,1700,p,^SPX,12/21/2011,11/6/2014,0.1703,35,17795,1810.63,1810.63
SPX,12/20/2014,1725,c,^SPX,4/30/2013,11/6/2014,0.1811,0,6497,1810.63,1810.63
SPX,12/20/2014,1725,p,^SPX,4/30/2013,11/6/2014,0.1659,2,4724,1810.63,1810.63
SPX,12/20/2014,1750,c,^SPX,2/19/2013,11/6/2014,0.1762,0,12830,1810.63,1810.63
SPX,12/20/2014,1750,p,^SPX,2/19/2013,11/6/2014,0.1614,1501,16303,1810.63,1810.63
SPX,12/20/2014,1775,c,^SPX,4/30/2013,11/6/2014,0.1716,0,12066,1810.63,1810.63
SPX,12/20/2014,1775,p,^SPX,4/30/2013,11/6/2014,0.1567,0,6487,1810.63,1810.63
SPX,12/20/2014,1800,c,^SPX,12/21/2011,11/6/2014,0.167,0,42848,1810.63,1810.63
SPX,12/20/2014,1800,p,^SPX,12/21/2011,11/6/2014,0.1523,0,18418,1810.63,1810.63
SPX,12/20/2014,1825,c,^SPX,4/30/2013,11/6/2014,0.1624,3804,5837,1810.63,1810.63
SPX,12/20/2014,1825,p,^SPX,4/30/2013,11/6/2014,0.1483,3950,3319,1810.63,1810.63
SPX,12/20/2014,1850,c,^SPX,4/9/2013,11/6/2014,0.1581,776,13867,1810.63,1810.63
SPX,12/20/2014,1850,p,^SPX,4/9/2013,11/6/2014,0.1436,775,264,1810.63,1810.63
SPX,12/20/2014,1875,c,^SPX,4/30/2013,11/6/2014,0.1539,0,4278,1810.63,1810.63
SPX,12/20/2014,1875,p,^SPX,4/30/2013,11/6/2014,0.1393,0,2529,1810.63,1810.63
SPX,12/20/2014,1900,c,^SPX,12/21/2011,11/6/2014,0.1496,3,24445,1810.63,1810.63
SPX,12/20/2014,1900,p,^SPX,12/21/2011,11/6/2014,0.1348,0,23,1810.63,1810.63
SPX,12/20/2014,1925,c,^SPX,4/30/2013,11/6/2014,0.1457,2,2298,1810.63,1810.63
SPX,12/20/2014,1925,p,^SPX,4/30/2013,11/6/2014,0.1301,0,2,1810.63,1810.63
SPX,12/20/2014,1950,c,^SPX,4/30/2013,11/6/2014,0.1419,1925,7835,1810.63,1810.63
SPX,12/20/2014,1950,p,^SPX,4/30/2013,11/6/2014,0.1254,0,0,1810.63,1810.63
SPX,12/20/2014,1975,c,^SPX,4/30/2013,11/6/2014,0.1383,8,5254,1810.63,1810.63
SPX,12/20/2014,1975,p,^SPX,4/30/2013,11/6/2014,0.1208,0,0,1810.63,1810.63
SPX,12/20/2014,2000,c,^SPX,12/21/2011,11/6/2014,0.1348,4,33355,1810.63,1810.63
SPX,12/20/2014,2000,p,^SPX,12/21/2011,11/6/2014,0.1151,0,20396,1810.63,1810.63
SPX,12/20/2014,2025,c,^SPX,11/5/2013,11/6/2014,0.1317,14,2465,1810.63,1810.63
SPX,12/20/2014,2025,p,^SPX,11/5/2013,11/6/2014,0.1096,0,0,1810.63,1810.63
SPX,12/20/2014,2050,c,^SPX,11/1/2013,11/6/2014,0.1288,4,8031,1810.63,1810.63
SPX,12/20/2014,2050,p,^SPX,11/1/2013,11/6/2014,0.1034,0,4,1810.63,1810.63
SPX,12/20/2014,2075,c,^SPX,11/5/2013,11/6/2014,0.126,0,11216,1810.63,1810.63
SPX,12/20/2014,2075,p,^SPX,11/5/2013,11/6/2014,0.0959,0,0,1810.63,1810.63
SPX,12/20/2014,2100,c,^SPX,12/21/2011,11/6/2014,0.1242,10,13348,1810.63,1810.63
SPX,12/20/2014,2100,p,^SPX,12/21/2011,11/6/2014,0.0846,0,1996,1810.63,1810.63
SPX,12/20/2014,2125,c,^SPX,11/5/2013,11/6/2014,0.1223,0,11,1810.63,1810.63
SPX,12/20/2014,2150,c,^SPX,11/1/2013,11/6/2014,0.1212,0,1771,1810.63,1810.63
SPX,12/20/2014,2150,p,^SPX,11/1/2013,11/6/2014,0.05,0,0,1810.63,1810.63
SPX,12/20/2014,2175,c,^SPX,11/5/2013,11/6/2014,0.12,0,502,1810.63,1810.63
SPX,12/20/2014,2175,p,^SPX,11/5/2013,11/6/2014,0.05,0,0,1810.63,1810.63
SPX,12/20/2014,2200,c,^SPX,12/21/2011,11/6/2014,0.1182,895,3397,1810.63,1810.63
SPX,12/20/2014,2200,p,^SPX,12/21/2011,11/6/2014,0.05,0,2012,1810.63,1810.63
SPX,12/20/2014,2250,c,^SPX,12/21/2011,11/6/2014,0.1193,0,12845,1810.63,1810.63
SPX,12/20/2014,2250,p,^SPX,12/21/2011,11/6/2014,0.05,0,2000,1810.63,1810.63
SPX,12/20/2014,2350,c,^SPX,11/1/2013,11/6/2014,0.1204,0,2,1810.63,1810.63
SPX,12/20/2014,2350,p,^SPX,11/1/2013,11/6/2014,0.05,0,0,1810.63,1810.63
SPX,12/20/2014,2450,c,^SPX,11/1/2013,11/6/2014,0.1261,0,0,1810.63,1810.63
SPX,12/20/2014,2450,p,^SPX,11/1/2013,11/6/2014,0.05,0,0,1810.63,1810.63
SPX,12/20/2014,2500,c,^SPX,12/21/2011,11/6/2014,0.1307,10,4107,1810.63,1810.63
SPX,12/20/2014,2500,p,^SPX,12/21/2011,11/6/2014,0.05,0,2013,1810.63,1810.63
SPX,12/20/2014,3000,c,^SPX,12/28/2011,11/6/2014,0.1655,0,4196,1810.63,1810.63
SPX,12/20/2014,3000,p,^SPX,12/28/2011,11/6/2014,0.05,1,150,1810.63,1810.63
SPX,1/17/2015,100,c,^SPX,6/26/2013,11/6/2014,1.7671,0,0,1809.09,1809.09
SPX,1/17/2015,100,p,^SPX,6/26/2013,11/6/2014,0.8957,0,2,1809.09,1809.09
SPX,1/17/2015,200,c,^SPX,6/26/2013,11/6/2014,1.2869,0,0,1809.09,1809.09
SPX,1/17/2015,200,p,^SPX,6/26/2013,11/6/2014,0.7788,0,0,1809.09,1809.09
SPX,1/17/2015,250,c,^SPX,6/26/2013,11/6/2014,1.1481,0,0,1809.09,1809.09
SPX,1/17/2015,250,p,^SPX,6/26/2013,11/6/2014,0.6987,0,0,1809.09,1809.09
SPX,1/17/2015,300,c,^SPX,6/26/2013,11/6/2014,1.0379,0,0,1809.09,1809.09
SPX,1/17/2015,300,p,^SPX,6/26/2013,11/6/2014,0.5978,0,0,1809.09,1809.09
SPX,1/17/2015,350,c,^SPX,6/26/2013,11/6/2014,0.9472,0,0,1809.09,1809.09
SPX,1/17/2015,350,p,^SPX,6/26/2013,11/6/2014,0.5148,0,112,1809.09,1809.09
SPX,1/17/2015,400,c,^SPX,6/26/2013,11/6/2014,0.8702,0,0,1809.09,1809.09
SPX,1/17/2015,400,p,^SPX,6/26/2013,11/6/2014,0.5176,0,20,1809.09,1809.09
SPX,1/17/2015,450,c,^SPX,6/26/2013,11/6/2014,0.8041,0,0,1809.09,1809.09
SPX,1/17/2015,450,p,^SPX,6/26/2013,11/6/2014,0.4988,0,0,1809.09,1809.09
SPX,1/17/2015,500,c,^SPX,6/26/2013,11/6/2014,0.7456,0,0,1809.09,1809.09
SPX,1/17/2015,500,p,^SPX,6/26/2013,11/6/2014,0.4621,0,0,1809.09,1809.09
SPX,1/17/2015,550,c,^SPX,6/26/2013,11/6/2014,0.6933,0,0,1809.09,1809.09
SPX,1/17/2015,550,p,^SPX,6/26/2013,11/6/2014,0.4338,0,0,1809.09,1809.09
SPX,1/17/2015,600,c,^SPX,6/26/2013,11/6/2014,0.647,0,0,1809.09,1809.09
SPX,1/17/2015,600,p,^SPX,6/26/2013,11/6/2014,0.4075,0,30,1809.09,1809.09
SPX,1/17/2015,650,c,^SPX,6/26/2013,11/6/2014,0.6046,0,0,1809.09,1809.09
SPX,1/17/2015,650,p,^SPX,6/26/2013,11/6/2014,0.3847,0,22,1809.09,1809.09
SPX,1/17/2015,700,c,^SPX,6/26/2013,11/6/2014,0.5663,0,0,1809.09,1809.09
SPX,1/17/2015,700,p,^SPX,6/26/2013,11/6/2014,0.3673,0,2,1809.09,1809.09
SPX,1/17/2015,750,c,^SPX,6/26/2013,11/6/2014,0.5312,0,0,1809.09,1809.09
SPX,1/17/2015,750,p,^SPX,6/26/2013,11/6/2014,0.3558,0,12,1809.09,1809.09
SPX,1/17/2015,775,c,^SPX,6/26/2013,11/6/2014,0.5147,0,0,1809.09,1809.09
SPX,1/17/2015,775,p,^SPX,6/26/2013,11/6/2014,0.3491,0,0,1809.09,1809.09
SPX,1/17/2015,800,c,^SPX,6/26/2013,11/6/2014,0.4987,0,0,1809.09,1809.09
SPX,1/17/2015,800,p,^SPX,6/26/2013,11/6/2014,0.3435,0,0,1809.09,1809.09
SPX,1/17/2015,825,c,^SPX,6/26/2013,11/6/2014,0.4835,0,0,1809.09,1809.09
SPX,1/17/2015,825,p,^SPX,6/26/2013,11/6/2014,0.3386,0,0,1809.09,1809.09
SPX,1/17/2015,850,c,^SPX,6/26/2013,11/6/2014,0.4691,0,0,1809.09,1809.09
SPX,1/17/2015,850,p,^SPX,6/26/2013,11/6/2014,0.3318,0,110,1809.09,1809.09
SPX,1/17/2015,875,c,^SPX,6/26/2013,11/6/2014,0.4551,0,0,1809.09,1809.09
SPX,1/17/2015,875,p,^SPX,6/26/2013,11/6/2014,0.3268,0,11,1809.09,1809.09
SPX,1/17/2015,900,c,^SPX,6/26/2013,11/6/2014,0.4417,0,0,1809.09,1809.09
SPX,1/17/2015,900,p,^SPX,6/26/2013,11/6/2014,0.3211,0,91,1809.09,1809.09
SPX,1/17/2015,925,c,^SPX,6/26/2013,11/6/2014,0.4283,0,0,1809.09,1809.09
SPX,1/17/2015,925,p,^SPX,6/26/2013,11/6/2014,0.315,0,226,1809.09,1809.09
SPX,1/17/2015,950,c,^SPX,6/26/2013,11/6/2014,0.4157,0,0,1809.09,1809.09
SPX,1/17/2015,950,p,^SPX,6/26/2013,11/6/2014,0.3096,0,35,1809.09,1809.09
SPX,1/17/2015,975,c,^SPX,6/26/2013,11/6/2014,0.4037,0,0,1809.09,1809.09
SPX,1/17/2015,975,p,^SPX,6/26/2013,11/6/2014,0.304,0,88,1809.09,1809.09
SPX,1/17/2015,1000,c,^SPX,6/26/2013,11/6/2014,0.3919,0,58,1809.09,1809.09
SPX,1/17/2015,1000,p,^SPX,6/26/2013,11/6/2014,0.2983,0,215,1809.09,1809.09
SPX,1/17/2015,1025,c,^SPX,6/26/2013,11/6/2014,0.3806,0,0,1809.09,1809.09
SPX,1/17/2015,1025,p,^SPX,6/26/2013,11/6/2014,0.2942,0,1300,1809.09,1809.09
SPX,1/17/2015,1050,c,^SPX,6/26/2013,11/6/2014,0.3696,0,0,1809.09,1809.09
SPX,1/17/2015,1050,p,^SPX,6/26/2013,11/6/2014,0.2888,0,0,1809.09,1809.09
SPX,1/17/2015,1075,c,^SPX,6/26/2013,11/6/2014,0.3583,0,0,1809.09,1809.09
SPX,1/17/2015,1075,p,^SPX,6/26/2013,11/6/2014,0.283,0,0,1809.09,1809.09
SPX,1/17/2015,1100,c,^SPX,6/26/2013,11/6/2014,0.3492,0,0,1809.09,1809.09
SPX,1/17/2015,1100,p,^SPX,6/26/2013,11/6/2014,0.2777,0,43,1809.09,1809.09
SPX,1/17/2015,1125,c,^SPX,6/26/2013,11/6/2014,0.3392,0,0,1809.09,1809.09
SPX,1/17/2015,1125,p,^SPX,6/26/2013,11/6/2014,0.2727,0,55,1809.09,1809.09
SPX,1/17/2015,1150,c,^SPX,6/26/2013,11/6/2014,0.3288,0,0,1809.09,1809.09
SPX,1/17/2015,1150,p,^SPX,6/26/2013,11/6/2014,0.2671,0,31,1809.09,1809.09
SPX,1/17/2015,1175,c,^SPX,6/26/2013,11/6/2014,0.3197,0,0,1809.09,1809.09
SPX,1/17/2015,1175,p,^SPX,6/26/2013,11/6/2014,0.2622,0,710,1809.09,1809.09
SPX,1/17/2015,1200,c,^SPX,6/26/2013,11/6/2014,0.311,0,0,1809.09,1809.09
SPX,1/17/2015,1200,p,^SPX,6/26/2013,11/6/2014,0.2565,0,1181,1809.09,1809.09
SPX,1/17/2015,1225,c,^SPX,6/26/2013,11/6/2014,0.3026,0,0,1809.09,1809.09
SPX,1/17/2015,1225,p,^SPX,6/26/2013,11/6/2014,0.2515,0,369,1809.09,1809.09
SPX,1/17/2015,1250,c,^SPX,6/26/2013,11/6/2014,0.2945,0,0,1809.09,1809.09
SPX,1/17/2015,1250,p,^SPX,6/26/2013,11/6/2014,0.2469,0,56,1809.09,1809.09
SPX,1/17/2015,1275,c,^SPX,6/26/2013,11/6/2014,0.2867,0,0,1809.09,1809.09
SPX,1/17/2015,1275,p,^SPX,6/26/2013,11/6/2014,0.2426,0,1,1809.09,1809.09
SPX,1/17/2015,1300,c,^SPX,6/26/2013,11/6/2014,0.2792,0,0,1809.09,1809.09
SPX,1/17/2015,1300,p,^SPX,6/26/2013,11/6/2014,0.238,0,701,1809.09,1809.09
SPX,1/17/2015,1325,c,^SPX,6/26/2013,11/6/2014,0.2719,0,0,1809.09,1809.09
SPX,1/17/2015,1325,p,^SPX,6/26/2013,11/6/2014,0.2333,0,0,1809.09,1809.09
SPX,1/17/2015,1350,c,^SPX,6/26/2013,11/6/2014,0.265,0,0,1809.09,1809.09
SPX,1/17/2015,1350,p,^SPX,6/26/2013,11/6/2014,0.229,0,1201,1809.09,1809.09
SPX,1/17/2015,1375,c,^SPX,6/26/2013,11/6/2014,0.2582,0,0,1809.09,1809.09
SPX,1/17/2015,1375,p,^SPX,6/26/2013,11/6/2014,0.2245,0,2070,1809.09,1809.09
SPX,1/17/2015,1400,c,^SPX,6/26/2013,11/6/2014,0.2518,0,0,1809.09,1809.09
SPX,1/17/2015,1400,p,^SPX,6/26/2013,11/6/2014,0.2201,2,1522,1809.09,1809.09
SPX,1/17/2015,1425,c,^SPX,6/26/2013,11/6/2014,0.2455,0,0,1809.09,1809.09
SPX,1/17/2015,1425,p,^SPX,6/26/2013,11/6/2014,0.2158,0,1004,1809.09,1809.09
SPX,1/17/2015,1450,c,^SPX,6/26/2013,11/6/2014,0.2395,0,7,1809.09,1809.09
SPX,1/17/2015,1450,p,^SPX,6/26/2013,11/6/2014,0.2117,0,1128,1809.09,1809.09
SPX,1/17/2015,1475,c,^SPX,6/26/2013,11/6/2014,0.2336,0,0,1809.09,1809.09
SPX,1/17/2015,1475,p,^SPX,6/26/2013,11/6/2014,0.2073,0,726,1809.09,1809.09
SPX,1/17/2015,1500,c,^SPX,6/26/2013,11/6/2014,0.2279,0,1,1809.09,1809.09
SPX,1/17/2015,1500,p,^SPX,6/26/2013,11/6/2014,0.2031,0,1990,1809.09,1809.09
SPX,1/17/2015,1525,c,^SPX,6/26/2013,11/6/2014,0.2223,0,0,1809.09,1809.09
SPX,1/17/2015,1525,p,^SPX,6/26/2013,11/6/2014,0.1991,0,45,1809.09,1809.09
SPX,1/17/2015,1550,c,^SPX,6/26/2013,11/6/2014,0.2166,0,151,1809.09,1809.09
SPX,1/17/2015,1550,p,^SPX,6/26/2013,11/6/2014,0.1949,0,1614,1809.09,1809.09
SPX,1/17/2015,1575,c,^SPX,6/26/2013,11/6/2014,0.2115,0,5,1809.09,1809.09
SPX,1/17/2015,1575,p,^SPX,6/26/2013,11/6/2014,0.191,0,303,1809.09,1809.09
SPX,1/17/2015,1600,c,^SPX,6/26/2013,11/6/2014,0.2063,0,885,1809.09,1809.09
SPX,1/17/2015,1600,p,^SPX,6/26/2013,11/6/2014,0.1869,0,650,1809.09,1809.09
SPX,1/17/2015,1625,c,^SPX,6/26/2013,11/6/2014,0.2011,0,33,1809.09,1809.09
SPX,1/17/2015,1625,p,^SPX,6/26/2013,11/6/2014,0.1829,0,1000,1809.09,1809.09
SPX,1/17/2015,1650,c,^SPX,6/26/2013,11/6/2014,0.1962,0,894,1809.09,1809.09
SPX,1/17/2015,1650,p,^SPX,6/26/2013,11/6/2014,0.1786,0,2690,1809.09,1809.09
SPX,1/17/2015,1675,c,^SPX,6/26/2013,11/6/2014,0.1912,0,196,1809.09,1809.09
SPX,1/17/2015,1675,p,^SPX,6/26/2013,11/6/2014,0.1746,0,1397,1809.09,1809.09
SPX,1/17/2015,1700,c,^SPX,6/26/2013,11/6/2014,0.186,0,2966,1809.09,1809.09
SPX,1/17/2015,1700,p,^SPX,6/26/2013,11/6/2014,0.1704,0,2836,1809.09,1809.09
SPX,1/17/2015,1725,c,^SPX,6/26/2013,11/6/2014,0.1816,0,278,1809.09,1809.09
SPX,1/17/2015,1725,p,^SPX,6/26/2013,11/6/2014,0.1664,0,1568,1809.09,1809.09
SPX,1/17/2015,1750,c,^SPX,6/26/2013,11/6/2014,0.1769,0,1484,1809.09,1809.09
SPX,1/17/2015,1750,p,^SPX,6/26/2013,11/6/2014,0.1623,72,1756,1809.09,1809.09
SPX,1/17/2015,1775,c,^SPX,6/26/2013,11/6/2014,0.1725,0,932,1809.09,1809.09
SPX,1/17/2015,1775,p,^SPX,6/26/2013,11/6/2014,0.1579,0,2567,1809.09,1809.09
SPX,1/17/2015,1800,c,^SPX,6/26/2013,11/6/2014,0.1681,0,1967,1809.09,1809.09
SPX,1/17/2015,1800,p,^SPX,6/26/2013,11/6/2014,0.1538,0,1170,1809.09,1809.09
SPX,1/17/2015,1825,c,^SPX,6/26/2013,11/6/2014,0.1637,0,1931,1809.09,1809.09
SPX,1/17/2015,1825,p,^SPX,6/26/2013,11/6/2014,0.1497,3,14,1809.09,1809.09
SPX,1/17/2015,1850,c,^SPX,6/26/2013,11/6/2014,0.1594,100,1116,1809.09,1809.09
SPX,1/17/2015,1850,p,^SPX,6/26/2013,11/6/2014,0.1447,0,62,1809.09,1809.09
SPX,1/17/2015,1875,c,^SPX,6/26/2013,11/6/2014,0.1552,0,1653,1809.09,1809.09
SPX,1/17/2015,1875,p,^SPX,6/26/2013,11/6/2014,0.1405,0,60,1809.09,1809.09
SPX,1/17/2015,1900,c,^SPX,6/26/2013,11/6/2014,0.1512,0,783,1809.09,1809.09
SPX,1/17/2015,1900,p,^SPX,6/26/2013,11/6/2014,0.1361,0,0,1809.09,1809.09
SPX,1/17/2015,1925,c,^SPX,6/26/2013,11/6/2014,0.1474,0,0,1809.09,1809.09
SPX,1/17/2015,1925,p,^SPX,6/26/2013,11/6/2014,0.1317,0,0,1809.09,1809.09
SPX,1/17/2015,1950,c,^SPX,6/26/2013,11/6/2014,0.1437,0,40,1809.09,1809.09
SPX,1/17/2015,1950,p,^SPX,6/26/2013,11/6/2014,0.1276,0,0,1809.09,1809.09
SPX,1/17/2015,1975,c,^SPX,6/26/2013,11/6/2014,0.1401,0,26,1809.09,1809.09
SPX,1/17/2015,1975,p,^SPX,6/26/2013,11/6/2014,0.1232,0,0,1809.09,1809.09
SPX,1/17/2015,2000,c,^SPX,6/26/2013,11/6/2014,0.1369,0,1976,1809.09,1809.09
SPX,1/17/2015,2000,p,^SPX,6/26/2013,11/6/2014,0.1186,0,1,1809.09,1809.09
SPX,1/17/2015,2100,c,^SPX,6/26/2013,11/6/2014,0.1263,0,8,1809.09,1809.09
SPX,1/17/2015,2100,p,^SPX,6/26/2013,11/6/2014,0.092,0,0,1809.09,1809.09
SPX,1/17/2015,2200,c,^SPX,6/26/2013,11/6/2014,0.1208,0,38,1809.09,1809.09
SPX,1/17/2015,2200,p,^SPX,6/26/2013,11/6/2014,0.05,0,0,1809.09,1809.09
SPX,6/19/2015,100,c,^SPX,9/9/2013,11/6/2014,1.6002,0,0,1793.5,1793.5
SPX,6/19/2015,100,p,^SPX,9/9/2013,11/6/2014,0.772,0,0,1793.5,1793.5
SPX,6/19/2015,200,c,^SPX,9/9/2013,11/6/2014,1.157,0,0,1793.5,1793.5
SPX,6/19/2015,200,p,^SPX,9/9/2013,11/6/2014,0.6749,0,0,1793.5,1793.5
SPX,6/19/2015,250,c,^SPX,9/9/2013,11/6/2014,1.0297,0,0,1793.5,1793.5
SPX,6/19/2015,250,p,^SPX,9/9/2013,11/6/2014,0.6141,0,0,1793.5,1793.5
SPX,6/19/2015,300,c,^SPX,9/9/2013,11/6/2014,0.9305,0,0,1793.5,1793.5
SPX,6/19/2015,300,p,^SPX,9/9/2013,11/6/2014,0.5594,0,100,1793.5,1793.5
SPX,6/19/2015,350,c,^SPX,9/9/2013,11/6/2014,0.8489,0,0,1793.5,1793.5
SPX,6/19/2015,350,p,^SPX,9/9/2013,11/6/2014,0.5138,0,0,1793.5,1793.5
SPX,6/19/2015,400,c,^SPX,9/9/2013,11/6/2014,0.7808,0,0,1793.5,1793.5
SPX,6/19/2015,400,p,^SPX,9/9/2013,11/6/2014,0.4781,0,0,1793.5,1793.5
SPX,6/19/2015,450,c,^SPX,9/9/2013,11/6/2014,0.7219,0,0,1793.5,1793.5
SPX,6/19/2015,450,p,^SPX,9/9/2013,11/6/2014,0.4431,0,0,1793.5,1793.5
SPX,6/19/2015,500,c,^SPX,9/9/2013,11/6/2014,0.6698,0,0,1793.5,1793.5
SPX,6/19/2015,500,p,^SPX,9/9/2013,11/6/2014,0.4134,0,0,1793.5,1793.5
SPX,6/19/2015,550,c,^SPX,9/9/2013,11/6/2014,0.6241,0,0,1793.5,1793.5
SPX,6/19/2015,550,p,^SPX,9/9/2013,11/6/2014,0.3891,0,0,1793.5,1793.5
SPX,6/19/2015,600,c,^SPX,9/9/2013,11/6/2014,0.583,0,0,1793.5,1793.5
SPX,6/19/2015,600,p,^SPX,9/9/2013,11/6/2014,0.3673,0,0,1793.5,1793.5
SPX,6/19/2015,650,c,^SPX,9/9/2013,11/6/2014,0.5465,0,0,1793.5,1793.5
SPX,6/19/2015,650,p,^SPX,9/9/2013,11/6/2014,0.356,0,20,1793.5,1793.5
SPX,6/19/2015,700,c,^SPX,9/9/2013,11/6/2014,0.513,0,0,1793.5,1793.5
SPX,6/19/2015,700,p,^SPX,9/9/2013,11/6/2014,0.3443,0,0,1793.5,1793.5
SPX,6/19/2015,750,c,^SPX,9/9/2013,11/6/2014,0.4824,0,0,1793.5,1793.5
SPX,6/19/2015,750,p,^SPX,9/9/2013,11/6/2014,0.3328,0,20,1793.5,1793.5
SPX,6/19/2015,775,c,^SPX,9/9/2013,11/6/2014,0.4685,0,0,1793.5,1793.5
SPX,6/19/2015,775,p,^SPX,9/9/2013,11/6/2014,0.3279,0,0,1793.5,1793.5
SPX,6/19/2015,800,c,^SPX,9/9/2013,11/6/2014,0.4547,0,0,1793.5,1793.5
SPX,6/19/2015,800,p,^SPX,9/9/2013,11/6/2014,0.3235,0,0,1793.5,1793.5
SPX,6/19/2015,825,c,^SPX,9/9/2013,11/6/2014,0.4416,0,0,1793.5,1793.5
SPX,6/19/2015,825,p,^SPX,9/9/2013,11/6/2014,0.3178,0,0,1793.5,1793.5
SPX,6/19/2015,850,c,^SPX,9/9/2013,11/6/2014,0.4291,0,0,1793.5,1793.5
SPX,6/19/2015,850,p,^SPX,9/9/2013,11/6/2014,0.3127,0,20,1793.5,1793.5
SPX,6/19/2015,875,c,^SPX,9/9/2013,11/6/2014,0.4163,0,0,1793.5,1793.5
SPX,6/19/2015,875,p,^SPX,9/9/2013,11/6/2014,0.3074,0,0,1793.5,1793.5
SPX,6/19/2015,900,c,^SPX,9/9/2013,11/6/2014,0.4053,0,500,1793.5,1793.5
SPX,6/19/2015,900,p,^SPX,9/9/2013,11/6/2014,0.3027,0,1760,1793.5,1793.5
SPX,6/19/2015,925,c,^SPX,9/9/2013,11/6/2014,0.3946,0,0,1793.5,1793.5
SPX,6/19/2015,925,p,^SPX,9/9/2013,11/6/2014,0.2975,0,0,1793.5,1793.5
SPX,6/19/2015,950,c,^SPX,9/9/2013,11/6/2014,0.3831,0,0,1793.5,1793.5
SPX,6/19/2015,950,p,^SPX,9/9/2013,11/6/2014,0.2927,0,7,1793.5,1793.5
SPX,6/19/2015,975,c,^SPX,9/9/2013,11/6/2014,0.373,0,0,1793.5,1793.5
SPX,6/19/2015,975,p,^SPX,9/9/2013,11/6/2014,0.2876,0,0,1793.5,1793.5
SPX,6/19/2015,1000,c,^SPX,9/9/2013,11/6/2014,0.3632,0,0,1793.5,1793.5
SPX,6/19/2015,1000,p,^SPX,9/9/2013,11/6/2014,0.2831,0,22,1793.5,1793.5
